match_id,team_id,team_name,opponent_id,opponent_name,starting_11_players,team_xg
122920,35,Eintracht Frankfurt,446,1. FC Union Berlin,"['Kevin Trapp', 'Philipp Max', 'Ellyes Skhiri', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Hugo Larsson', 'Farès Chaïbi']",0.92052
122920,446,1. FC Union Berlin,35,Eintracht Frankfurt,"['Frederik Rönnow', 'Leonardo Bonucci', 'Robin Knoche', 'Aïssa Laïdouni', 'Diogo Leite', 'Christopher Trimmel', 'Alex Král', 'Robin Gosens', 'Sheraldo Becker', 'Benedict Hollerbach', 'David Datro Fofana']",0.87316
122921,32,Borussia Mönchengladbach,34,SC Freiburg,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Alassane Pléa', 'Maximilian Wöber', 'Franck Honorat', 'Rocco Reitz', 'Jordan', 'Nathan Ngoumou', 'Joe Scally', 'Luca Netz']",1.8824000000000003
122921,34,SC Freiburg,32,Borussia Mönchengladbach,"['Matthias Ginter', 'Lukas Kübler', 'Nicolas Höfler', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Philipp Lienhart', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl']",3.1324199999999998
122922,30,VfL Wolfsburg,38,SV Werder Bremen,"['Jonas Wind', 'Mattias Svanberg', 'Vaclav Cerny', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Lovro Majer', 'Maxence Lacroix', 'Cédric Zesiger', 'Pavao Pervan', 'Aster Vranckx', 'Kevin Paredes']",1.76198
122922,38,SV Werder Bremen,30,VfL Wolfsburg,"['Mitchell Weiser', 'Milos Veljkovic', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Romano Schmid', 'Marco Friedl', 'Rafael Borré', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman']",1.30849
122923,37,RasenBallsport Leipzig,42,1. FSV Mainz 05,"['Kevin Kampl', 'Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Xaver Schlager', 'David Raum', 'Janis Blaswich', 'Christoph Baumgartner', 'Castello Lukeba', 'Mohamed Simakan', 'Xavi Simons']",0.6966600000000001
122923,42,1. FSV Mainz 05,37,RasenBallsport Leipzig,"['Karim Onisiwo', 'Dominik Kohr', 'Josuha Guilavogui', 'Robin Zentner', 'Maxim Leitsch', 'Edimilson Fernandes', 'Jae-sung Lee', 'Marco Richter', 'Leandro Barreiro', 'Anthony Caci', 'Sepp van den Berg']",1.0304499999999999
122924,27,1. FC Köln,39,FC Augsburg,"['Florian Kainz', 'Luca Waldschmidt', 'Dominique Heintz', 'Mark Uth', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Steffen Tigges', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel']",2.0590100000000002
122924,39,FC Augsburg,27,1. FC Köln,"['Jeffrey Gouweleeuw', 'Niklas Dorsch', 'Finn Dahmen', 'Robert Gumny', 'Elvis Rexhbecaj', 'Sven Michel', 'Phillip Tietz', 'Mads Pedersen', 'Fredrik Jensen', 'Ermedin Demirovic', 'Maximilian Bauer']",1.5616299999999999
122925,31,TSG 1899 Hoffenheim,41,Bayer 04 Leverkusen,"['Kevin Vogt', 'Oliver Baumann', 'Ozan Kabak', 'Wout Weghorst', 'Grischa Prömel', 'Kevin Akpoguma', 'Robert Skov', 'Finn Becker', 'Marius Bülter', 'Maximilian Beier', 'Anton Stach']",1.1784100000000002
122925,41,Bayer 04 Leverkusen,31,TSG 1899 Hoffenheim,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Jeremie Frimpong', 'Odilon Kossounou', 'Edmond Tapsoba', 'Florian Wirtz', 'Victor Boniface']",1.89499
122926,46,VfB Stuttgart,432,1. FC Heidenheim 1846,"['Alexander Nübel', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Angelo Stiller', 'Chris Führich', 'Woo-yeong Jeong', 'Deniz Undav', 'Silas', 'Hiroki Ito', 'Anthony Rouault']",3.16453
122926,432,1. FC Heidenheim 1846,46,VfB Stuttgart,"['Benedikt Gimber', 'Niklas Beste', 'Norman Theuerkauf', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Adrian Beck', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",0.97105
122927,36,SV Darmstadt 98,416,VfL Bochum,"['Fabian Holland', 'Tobias Kempe', 'Christoph Klarer', 'Marcel Schuhen', 'Tim Skarke', 'Marvin Mehlem', 'Matthias Bader', 'Jannik Müller', 'Christoph Zimmermann', 'Luca Pfeiffer', 'Fabian Nürnberger']",0.8075700000000001
122927,416,VfL Bochum,36,SV Darmstadt 98,"['Kevin Stöger', 'Cristian Gamboa', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Erhan Masovic', 'Philipp Hofmann', 'Patrick Osterhage', 'Keven Schlotterbeck', 'Moritz Broschinski']",1.0113100000000002
122928,33,FC Bayern München,432,1. FC Heidenheim 1846,"['Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Manuel Neuer', 'Bouna Sarr', 'Serge Gnabry', 'Konrad Laimer', 'Dayot Upamecano', 'Noussair Mazraoui', 'Min-jae Kim', 'Aleksandar Pavlovic']",2.41231
122928,432,1. FC Heidenheim 1846,33,FC Bayern München,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Norman Theuerkauf', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",0.92197
122929,34,SC Freiburg,37,RasenBallsport Leipzig,"['Matthias Ginter', 'Nicolas Höfler', 'Manuel Gulde', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Philipp Lienhart', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl', 'Noah Weißhaupt']",0.52853
122929,37,RasenBallsport Leipzig,34,SC Freiburg,"['Emil Forsberg', 'Lukas Klostermann', 'Loïs Openda', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Janis Blaswich', 'Castello Lukeba', 'Mohamed Simakan', 'Benjamin Sesko', 'Xavi Simons']",2.39877
122930,41,Bayer 04 Leverkusen,446,1. FC Union Berlin,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Jeremie Frimpong', 'Odilon Kossounou', 'Piero Hincapié', 'Florian Wirtz', 'Victor Boniface']",2.40361
122930,446,1. FC Union Berlin,41,Bayer 04 Leverkusen,"['Frederik Rönnow', 'Leonardo Bonucci', 'Janik Haberer', 'Aïssa Laïdouni', 'Jérôme Roussillon', 'Diogo Leite', 'Paul Jaeckel', 'Josip Juranovic', 'Alex Král', 'Sheraldo Becker', 'David Datro Fofana']",0.056679999999999994
122931,30,VfL Wolfsburg,32,Borussia Mönchengladbach,"['Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Rogério', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Cédric Zesiger', 'Aster Vranckx', 'Tiago Tomás', 'Jakub Kaminski', 'Kevin Paredes']",0.75247
122931,32,Borussia Mönchengladbach,30,VfL Wolfsburg,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Alassane Pléa', 'Maximilian Wöber', 'Franck Honorat', 'Rocco Reitz', 'Tomas Cvancara', 'Manu Koné', 'Joe Scally', 'Luca Netz']",2.2845200000000006
122932,35,Eintracht Frankfurt,38,SV Werder Bremen,"['Kevin Trapp', 'Philipp Max', 'Ellyes Skhiri', 'Aurélio Buta', 'Tuta', 'Hrvoje Smolcic', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Hugo Larsson', 'Farès Chaïbi']",1.4937599999999998
122932,38,SV Werder Bremen,35,Eintracht Frankfurt,"['Mitchell Weiser', 'Milos Veljkovic', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Romano Schmid', 'Marco Friedl', 'Rafael Borré', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman']",1.9235200000000001
122933,27,1. FC Köln,416,VfL Bochum,"['Florian Kainz', 'Luca Waldschmidt', 'Dominique Heintz', 'Mark Uth', 'Davie Selke', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel']",1.1336
122933,416,VfL Bochum,27,1. FC Köln,"['Kevin Stöger', 'Cristian Gamboa', 'Bernardo', 'Manuel Riemann', 'Takuma Asano', 'Erhan Masovic', 'Lukas Daschner', 'Philipp Hofmann', 'Patrick Osterhage', 'Keven Schlotterbeck', 'Moritz-Broni Kwarteng']",3.618750000000001
122934,31,TSG 1899 Hoffenheim,39,FC Augsburg,"['Kevin Vogt', 'Oliver Baumann', 'Ozan Kabak', 'Wout Weghorst', 'Ihlas Bebou', 'Grischa Prömel', 'Kevin Akpoguma', 'Finn Becker', 'Marius Bülter', 'Maximilian Beier', 'Anton Stach']",1.30123
122934,39,FC Augsburg,31,TSG 1899 Hoffenheim,"['Jeffrey Gouweleeuw', 'Niklas Dorsch', 'Finn Dahmen', 'Robert Gumny', 'Elvis Rexhbecaj', 'Felix Uduokhai', 'Phillip Tietz', 'Mads Pedersen', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas']",1.2337799999999999
122935,29,Borussia Dortmund,46,VfB Stuttgart,"['Mats Hummels', 'Marcel Sabitzer', 'Julian Brandt', 'Salih Özcan', 'Gregor Kobel', 'Niklas Süle', 'Niclas Füllkrug', 'Felix Nmecha', 'Julian Ryerson', 'Nico Schlotterbeck', 'Karim Adeyemi']",0.691
122935,46,VfB Stuttgart,29,Borussia Dortmund,"['Alexander Nübel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Angelo Stiller', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Hiroki Ito', 'Jamie Leweling']",4.65997
122936,36,SV Darmstadt 98,42,1. FSV Mainz 05,"['Bartol Franjic', 'Christoph Klarer', 'Marcel Schuhen', 'Tim Skarke', 'Marvin Mehlem', 'Matthias Bader', 'Jannik Müller', 'Christoph Zimmermann', 'Luca Pfeiffer', 'Fabian Nürnberger', 'Oscar Vilhelmsson']",0.7069699999999999
122936,42,1. FSV Mainz 05,36,SV Darmstadt 98,"['Karim Onisiwo', 'Dominik Kohr', 'Danny da Costa', 'Robin Zentner', 'Maxim Leitsch', 'Phillipp Mwene', 'Jae-sung Lee', 'Tom Krauß', 'Leandro Barreiro', 'Sepp van den Berg', 'Ludovic Ajorque']",0.72738
122937,29,Borussia Dortmund,32,Borussia Mönchengladbach,"['Emre Can', 'Mats Hummels', 'Marcel Sabitzer', 'Marco Reus', 'Julian Brandt', 'Gregor Kobel', 'Ramy Bensebaini', 'Niclas Füllkrug', 'Julian Ryerson', 'Nico Schlotterbeck', 'Jamie Gittens']",3.01066
122937,32,Borussia Mönchengladbach,29,Borussia Dortmund,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Alassane Pléa', 'Maximilian Wöber', 'Franck Honorat', 'Rocco Reitz', 'Jordan', 'Manu Koné', 'Joe Scally', 'Luca Netz']",0.9397599999999999
122938,39,FC Augsburg,446,1. FC Union Berlin,"['Jeffrey Gouweleeuw', 'Niklas Dorsch', 'Finn Dahmen', 'Robert Gumny', 'Elvis Rexhbecaj', 'Felix Uduokhai', 'Phillip Tietz', 'Mads Pedersen', 'Ermedin Demirovic', 'Iago', 'Arne Engels']",1.44843
122938,446,1. FC Union Berlin,39,FC Augsburg,"['Frederik Rönnow', 'Kevin Volland', 'Robin Knoche', 'Janik Haberer', 'Aïssa Laïdouni', 'Diogo Leite', 'Paul Jaeckel', 'Christopher Trimmel', 'Robin Gosens', 'Kevin Behrens', 'David Datro Fofana']",1.9195300000000002
122939,34,SC Freiburg,36,SV Darmstadt 98,"['Matthias Ginter', 'Michael Gregoritsch', 'Nicolas Höfler', 'Manuel Gulde', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Philipp Lienhart', 'Noah Atubolu', 'Noah Weißhaupt']",1.38441
122939,36,SV Darmstadt 98,34,SC Freiburg,"['Fabian Holland', 'Tim Skarke', 'Marvin Mehlem', 'Matthias Bader', 'Jannik Müller', 'Aaron Seydel', 'Alexander Brunst', 'Christoph Zimmermann', 'Mathias Honsak', 'Fabian Nürnberger', 'Matej Maglica']",0.68439
122940,35,Eintracht Frankfurt,46,VfB Stuttgart,"['Kevin Trapp', 'Philipp Max', 'Ellyes Skhiri', 'Aurélio Buta', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Hugo Larsson', 'Farès Chaïbi']",1.16602
122940,46,VfB Stuttgart,35,Eintracht Frankfurt,"['Alexander Nübel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Angelo Stiller', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Hiroki Ito', 'Jamie Leweling']",1.5104899999999999
122941,30,VfL Wolfsburg,37,RasenBallsport Leipzig,"['Koen Casteels', 'Jonas Wind', 'Ridle Baku', 'Rogério', 'Mattias Svanberg', 'Vaclav Cerny', 'Sebastiaan Bornauw', 'Lovro Majer', 'Maxence Lacroix', 'Cédric Zesiger', 'Aster Vranckx']",0.9937900000000002
122941,37,RasenBallsport Leipzig,30,VfL Wolfsburg,"['Yussuf Poulsen', 'Benjamin Henrichs', 'Loïs Openda', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Janis Blaswich', 'Christoph Baumgartner', 'Castello Lukeba', 'Mohamed Simakan', 'Xavi Simons']",2.10735
122942,27,1. FC Köln,33,FC Bayern München,"['Florian Kainz', 'Davie Selke', 'Luca Kilian', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Dejan Ljubicic', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel', 'Jan Thielmann']",0.49568999999999996
122942,33,FC Bayern München,27,1. FC Köln,"['Joshua Kimmich', 'Leroy Sané', 'Harry Kane', 'Kingsley Coman', 'Manuel Neuer', 'Eric-Maxim Choupo-Moting', 'Leon Goretzka', 'Konrad Laimer', 'Dayot Upamecano', 'Noussair Mazraoui', 'Min-jae Kim']",3.21851
122943,31,TSG 1899 Hoffenheim,42,1. FSV Mainz 05,"['Andrej Kramaric', 'Kevin Vogt', 'John Brooks', 'Oliver Baumann', 'Ozan Kabak', 'Wout Weghorst', 'Grischa Prömel', 'Robert Skov', 'Marius Bülter', 'Maximilian Beier', 'Anton Stach']",1.1296
122943,42,1. FSV Mainz 05,31,TSG 1899 Hoffenheim,"['Silvan Widmer', 'Robin Zentner', 'Edimilson Fernandes', 'Aymen Barkok', 'Phillipp Mwene', 'Jae-sung Lee', 'Marco Richter', 'Tom Krauß', 'Leandro Barreiro', 'Anthony Caci', 'Ludovic Ajorque']",2.5898900000000005
122944,38,SV Werder Bremen,41,Bayer 04 Leverkusen,"['Mitchell Weiser', 'Milos Veljkovic', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Romano Schmid', 'Marco Friedl', 'Rafael Borré', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman']",0.35199
122944,41,Bayer 04 Leverkusen,38,SV Werder Bremen,"['Granit Xhaka', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Robert Andrich', 'Jeremie Frimpong', 'Odilon Kossounou', 'Piero Hincapié', 'Florian Wirtz', 'Victor Boniface']",1.4379899999999999
122945,416,VfL Bochum,432,1. FC Heidenheim 1846,"['Kevin Stöger', 'Cristian Gamboa', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Erhan Masovic', 'Lukas Daschner', 'Philipp Hofmann', 'Patrick Osterhage', 'Keven Schlotterbeck']",0.3567
122945,432,1. FC Heidenheim 1846,416,VfL Bochum,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Adrian Beck', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",0.76547
122946,33,FC Bayern München,446,1. FC Union Berlin,"['Joshua Kimmich', 'Leroy Sané', 'Harry Kane', 'Kingsley Coman', 'Raphaël Guerreiro', 'Manuel Neuer', 'Leon Goretzka', 'Konrad Laimer', 'Matthijs de Ligt', 'Dayot Upamecano', 'Jamal Musiala']",3.349230000000001
122946,446,1. FC Union Berlin,33,FC Bayern München,"['Frederik Rönnow', 'Kevin Volland', 'Robin Knoche', 'Kevin Vogt', 'Janik Haberer', 'Lucas Tousart', 'Diogo Leite', 'Christopher Trimmel', 'Alex Král', 'Robin Gosens', 'Benedict Hollerbach']",0.28531
122947,37,RasenBallsport Leipzig,432,1. FC Heidenheim 1846,"['Yussuf Poulsen', 'Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Janis Blaswich', 'Christoph Baumgartner', 'Mohamed Simakan', 'Xavi Simons']",3.7050900000000007
122947,432,1. FC Heidenheim 1846,37,RasenBallsport Leipzig,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Norman Theuerkauf', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Marvin Pieringer']",1.05186
122948,29,Borussia Dortmund,41,Bayer 04 Leverkusen,"['Emre Can', 'Mats Hummels', 'Marcel Sabitzer', 'Marco Reus', 'Julian Brandt', 'Gregor Kobel', 'Marius Wolf', 'Niclas Füllkrug', 'Julian Ryerson', 'Nico Schlotterbeck', 'Jamie Gittens']",0.59407
122948,41,Bayer 04 Leverkusen,29,Borussia Dortmund,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Jeremie Frimpong', 'Odilon Kossounou', 'Edmond Tapsoba', 'Florian Wirtz', 'Victor Boniface']",2.23233
122949,34,SC Freiburg,42,1. FSV Mainz 05,"['Matthias Ginter', 'Michael Gregoritsch', 'Nicolas Höfler', 'Maximilian Eggestein', 'Ritsu Doan', 'Philipp Lienhart', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl', 'Jordy Makengo', 'Noah Weißhaupt']",1.1653
122949,42,1. FSV Mainz 05,34,SC Freiburg,"['Silvan Widmer', 'Phillipp Mwene', 'Jae-sung Lee', 'Daniel Batz', 'Marco Richter', 'Tom Krauß', 'Leandro Barreiro', 'Anthony Caci', 'Sepp van den Berg', 'Ludovic Ajorque', 'Brajan Gruda']",2.2148899999999996
122950,31,TSG 1899 Hoffenheim,32,Borussia Mönchengladbach,"['Pavel Kaderabek', 'Kevin Vogt', 'Oliver Baumann', 'Ozan Kabak', 'Wout Weghorst', 'Kevin Akpoguma', 'Robert Skov', 'Finn Becker', 'Maximilian Beier', 'Anton Stach', 'Umut Tohumcu']",1.29654
122950,32,Borussia Mönchengladbach,31,TSG 1899 Hoffenheim,"['Nico Elvedi', 'Moritz Nicolas', 'Marvin Friedrich', 'Alassane Pléa', 'Florian Neuhaus', 'Franck Honorat', 'Rocco Reitz', 'Nathan Ngoumou', 'Manu Koné', 'Joe Scally', 'Luca Netz']",1.7846999999999997
122951,30,VfL Wolfsburg,416,VfL Bochum,"['Koen Casteels', 'Jonas Wind', 'Ridle Baku', 'Rogério', 'Mattias Svanberg', 'Vaclav Cerny', 'Lovro Majer', 'Maxence Lacroix', 'Cédric Zesiger', 'Aster Vranckx', 'Moritz Jenz']",1.04357
122951,416,VfL Bochum,30,VfL Wolfsburg,"['Matus Bero', 'Kevin Stöger', 'Cristian Gamboa', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Erhan Masovic', 'Philipp Hofmann', 'Patrick Osterhage', 'Keven Schlotterbeck']",2.0612700000000004
122952,35,Eintracht Frankfurt,39,FC Augsburg,"['Kevin Trapp', 'Philipp Max', 'Aurélio Buta', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Paxten Aaronson', 'Hugo Larsson']",1.63462
122952,39,FC Augsburg,35,Eintracht Frankfurt,"['Jeffrey Gouweleeuw', 'Niklas Dorsch', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Mads Pedersen', 'Fredrik Jensen', 'Ermedin Demirovic', 'Iago']",1.71093
122953,38,SV Werder Bremen,46,VfB Stuttgart,"['Mitchell Weiser', 'Milos Veljkovic', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Romano Schmid', 'Marco Friedl', 'Rafael Borré', 'Marvin Ducksch', 'Jens Stage', 'Felix Agu']",1.30304
122953,46,VfB Stuttgart,38,SV Werder Bremen,"['Alexander Nübel', 'Serhou Guirassy', 'Pascal Stenzel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Chris Führich', 'Deniz Undav', 'Silas', 'Enzo Millot']",4.981380000000001
122954,27,1. FC Köln,36,SV Darmstadt 98,"['Florian Kainz', 'Dominique Heintz', 'Davie Selke', 'Luca Kilian', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Dejan Ljubicic', 'Linton Maina', 'Eric Martel', 'Jan Thielmann']",1.25908
122954,36,SV Darmstadt 98,27,1. FC Köln,"['Fabian Holland', 'Christoph Klarer', 'Marcel Schuhen', 'Tim Skarke', 'Marvin Mehlem', 'Klaus Gjasula', 'Jannik Müller', 'Aaron Seydel', 'Mathias Honsak', 'Fabian Nürnberger', 'Matej Maglica']",0.40756000000000003
122955,29,Borussia Dortmund,37,RasenBallsport Leipzig,"['Emre Can', 'Thomas Meunier', 'Mats Hummels', 'Marco Reus', 'Julian Brandt', 'Salih Özcan', 'Gregor Kobel', 'Ramy Bensebaini', 'Niclas Füllkrug', 'Nico Schlotterbeck', 'Jamie Gittens']",1.3323099999999999
122955,37,RasenBallsport Leipzig,29,Borussia Dortmund,"['Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Janis Blaswich', 'Christoph Baumgartner', 'Castello Lukeba', 'Mohamed Simakan', 'Xavi Simons']",2.8591999999999995
122956,32,Borussia Mönchengladbach,446,1. FC Union Berlin,"['Julian Weigl', 'Nico Elvedi', 'Christoph Kramer', 'Moritz Nicolas', 'Alassane Pléa', 'Maximilian Wöber', 'Franck Honorat', 'Rocco Reitz', 'Tomas Cvancara', 'Joe Scally', 'Luca Netz']",0.88754
122956,446,1. FC Union Berlin,32,Borussia Mönchengladbach,"['Frederik Rönnow', 'Kevin Volland', 'Robin Knoche', 'Janik Haberer', 'Rani Khedira', 'Jérôme Roussillon', 'Diogo Leite', 'Josip Juranovic', 'Robin Gosens', 'Kevin Behrens', 'Benedict Hollerbach']",2.625139999999999
122957,33,FC Bayern München,35,Eintracht Frankfurt,"['Joshua Kimmich', 'Leroy Sané', 'Harry Kane', 'Kingsley Coman', 'Manuel Neuer', 'Eric-Maxim Choupo-Moting', 'Leon Goretzka', 'Dayot Upamecano', 'Noussair Mazraoui', 'Alphonso Davies', 'Min-jae Kim']",2.1186799999999995
122957,35,Eintracht Frankfurt,33,FC Bayern München,"['Mario Götze', 'Kevin Trapp', 'Aurélio Buta', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Hugo Larsson', 'Farès Chaïbi']",1.5137
122958,30,VfL Wolfsburg,34,SC Freiburg,"['Yannick Gerhardt', 'Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Ridle Baku', 'Mattias Svanberg', 'Joakim Maehle', 'Lovro Majer', 'Maxence Lacroix', 'Cédric Zesiger', 'Moritz Jenz']",2.2036
122958,34,SC Freiburg,30,VfL Wolfsburg,"['Matthias Ginter', 'Michael Gregoritsch', 'Nicolas Höfler', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Ritsu Doan', 'Philipp Lienhart', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl', 'Jordy Makengo']",1.0063499999999999
122959,27,1. FC Köln,42,1. FSV Mainz 05,"['Luca Waldschmidt', 'Dominique Heintz', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Steffen Tigges', 'Dejan Ljubicic', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel', 'Jan Thielmann']",0.33286
122959,42,1. FSV Mainz 05,27,1. FC Köln,"['Silvan Widmer', 'Dominik Kohr', 'Jonathan Burkardt', 'Phillipp Mwene', 'Daniel Batz', 'Tom Krauß', 'Leandro Barreiro', 'Anthony Caci', 'Sepp van den Berg', 'Ludovic Ajorque', 'Brajan Gruda']",1.2725200000000003
122960,31,TSG 1899 Hoffenheim,416,VfL Bochum,"['Andrej Kramaric', 'Pavel Kaderabek', 'Kevin Vogt', 'John Brooks', 'Oliver Baumann', 'Wout Weghorst', 'Grischa Prömel', 'Attila Szalai', 'Marius Bülter', 'Anton Stach', 'Umut Tohumcu']",1.8895900000000003
122960,416,VfL Bochum,31,TSG 1899 Hoffenheim,"['Matus Bero', 'Kevin Stöger', 'Cristian Gamboa', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Maximilian Wittek', 'Erhan Masovic', 'Philipp Hofmann', 'Patrick Osterhage']",1.5520399999999999
122961,38,SV Werder Bremen,39,FC Augsburg,"['Mitchell Weiser', 'Milos Veljkovic', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Niklas Stark', 'Romano Schmid', 'Rafael Borré', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman']",1.404
122961,39,FC Augsburg,38,SV Werder Bremen,"['Jeffrey Gouweleeuw', 'Niklas Dorsch', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Mads Pedersen', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas']",0.6588799999999999
122962,41,Bayer 04 Leverkusen,46,VfB Stuttgart,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Jeremie Frimpong', 'Amine Adli', 'Odilon Kossounou', 'Edmond Tapsoba', 'Florian Wirtz', 'Victor Boniface']",1.39527
122962,46,VfB Stuttgart,41,Bayer 04 Leverkusen,"['Alexander Nübel', 'Serhou Guirassy', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Dan-Axel Zagadou', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Deniz Undav', 'Enzo Millot']",2.4346799999999993
122963,36,SV Darmstadt 98,432,1. FC Heidenheim 1846,"['Fabian Holland', 'Tobias Kempe', 'Thomas Isherwood', 'Emir Karic', 'Marcel Schuhen', 'Tim Skarke', 'Klaus Gjasula', 'Jannik Müller', 'Aaron Seydel', 'Luca Pfeiffer', 'Oscar Vilhelmsson']",1.5689099999999998
